logFC	AveExpr	t	P.Value	adj.P.Val
SCARA3	-9.55345504331984	4.97019941604938	-5.25605012398246	1.25828398714444e-06	8.67111350682932e-05
CLEC1A	-2.81625219126469	2.11710742881425	-5.24816095632283	1.29866563584224e-06	8.91536427951773e-05
INPP5B	27.4279311004587	18.4466009917814	5.24682506943025	1.30562816594465e-06	8.92921080914037e-05
MPZ	-25.8656349152946	5.72102400493827	-5.24492452387084	1.31559674552763e-06	8.93178444769426e-05
PTGIR	-3.23854554204252	2.22976872585679	-5.24486722193322	1.31589845643128e-06	8.93178444769426e-05
GNG12	-19.9129110215774	15.8180120580247	-5.24111507036376	1.33580291393448e-06	9.02263400463442e-05
SLC6A4	-3.6743332550378	0.6255331188805	-5.2395663113846	1.34410456344602e-06	9.02263400463442e-05
SERPINE2	-163.797818031947	39.3570539149166	-5.23953460941003	1.3442750192449e-06	9.02263400463442e-05
CPS1	-3.37354066667399	0.832533017252901	-5.2344245763094	1.37202950186899e-06	9.17481209490542e-05
PGF	-49.4205632467716	25.4570680658025	-5.21901532518529	1.45916695614142e-06	9.72149793104552e-05
DMRT2	12.5749999188483	5.49921452403625	5.21663230458928	1.47311816059838e-06	9.76609509118041e-05
HYAL2	-20.3876640112919	27.1992165372722	-5.21602761387505	1.47667901406383e-06	9.76609509118041e-05
CHL1	-29.460366788289	7.94221641015823	-5.20926815374769	1.51706215403331e-06	9.9965537193691e-05
PDGFA	-10.0672761425156	5.54257781210407	-5.20757203640151	1.52736392388237e-06	0.000100278384166168
LOXL3	-22.5936730947967	9.76659784220211	-5.20102079688134	1.56780197066274e-06	0.000102560378914188
ARHGEF26	-23.7353041370355	12.2423900499398	-5.19330518617574	1.61677355132384e-06	0.000105382117217155
MCAM	-65.5516863709186	43.7166557045445	-5.18212279373263	1.69041885552355e-06	0.000109786015958553
PRX	-2.43084790910181	1.14331627703704	-5.16270631796154	1.82617369900496e-06	0.000117747862834095
YBX3	127.854665933402	83.7375203260348	5.16188295458541	1.83216045539596e-06	0.000117747862834095
NLGN3	-4.79059790720447	1.32771362611189	-5.16116234370955	1.83741585583966e-06	0.000117747862834095
VSTM4	-3.78084675419103	2.5778954345679	-5.1605993604213	1.84153194999382e-06	0.000117747862834095
LINC00518	-1.3363691149982	0.181044781567901	-5.16004161180977	1.84561867527271e-06	0.000117747862834095
RGS20	-19.0896256738711	5.83641238895096	-5.15688227984812	1.86893584339025e-06	0.000118815622015531
SPRED1	-9.98638388183383	6.13953311616013	-5.15186285346333	1.90657570050489e-06	0.00012078324306181
SPTBN1	-51.6313641929659	49.8891061201235	-5.14831275323856	1.93364441497549e-06	0.0001220697549384
VIPR1	-9.24046330967904	4.10407844934229	-5.14369357504384	1.96942849258575e-06	0.000123895579908139
SASH1	-10.8005610068411	6.0082569312515	-5.14231024752615	1.9802705077059e-06	0.000124145083391076
LINC00566	7.41195219023842	2.07643291604938	5.13465351598179	2.04134628299266e-06	0.000127531166572431
TEK	-5.29415987593601	1.82453676146526	-5.12716956633991	2.10282429099996e-06	0.000130520474970638
MEIS3	-23.8336132180945	7.23127773419187	-5.12707013248439	2.10365318285548e-06	0.000130520474970638
MS4A2	-3.17804665105263	0.766322216172839	-5.12176053499462	2.1483821371307e-06	0.000132839176321558
ENG	-29.4610349857593	20.2275653962741	-5.11681181298964	2.19090834087896e-06	0.000134510924187006
SEC14L6	-1.62025153168391	0.799956804938272	-5.11617552272839	2.19643564258391e-06	0.000134510924187006
SCN7A	-6.17150158496397	1.80152150946445	-5.11592763972911	2.19859263495675e-06	0.000134510924187006
AKAP12	-18.4816136446274	10.845757329711	-5.1151675907701	2.20521925003344e-06	0.000134510924187006
PLPP1	-20.6956898392338	18.3266967222222	-5.10928934824046	2.2571341162857e-06	0.00013721399484693
RSPO1	-1.00856910099196	0.212023325800075	-5.1056978409192	2.28943983698731e-06	0.000138710859922168
DAGLA	-10.6027971437038	4.17062898508124	-5.10202391010967	2.32295502366689e-06	0.000140270745659885
SYNPR	-5.23574260756922	1.69896984360529	-5.09283556193777	2.4088908893379e-06	0.000144975083356653
ADH1B	-69.3940411357808	11.8495716621216	-5.09121841865268	2.42433411675156e-06	0.00014541977567425
LHX8	-16.8629551406898	2.31346432641975	-5.08949077974111	2.44093956177516e-06	0.000145644337204386
ROBO4	-6.49848998028707	3.45722062009879	-5.08915174763812	2.44421125300078e-06	0.000145644337204386
GPC6	-9.34784061252693	7.29144815900669	-5.08207831411406	2.51345734233717e-06	0.000149277869460189
PLSCR4	-13.7357364638593	8.77670330219541	-5.07994479100515	2.53471784025488e-06	0.00015002242367645
RIN2	-9.14136471973667	9.593158971161	-5.07915704321742	2.54261210994149e-06	0.00015002242367645
ASIC4	-2.98631573634347	0.528287882219442	-5.07273792777649	2.60784290018618e-06	0.000153370044178702
IGDCC4	-5.05600813049255	1.19824975340295	-5.06068856940632	2.73473723188508e-06	0.000160310651693783
WISP2	-23.2959463598596	4.70912154159658	-5.05840558205164	2.75945125960408e-06	0.000161235898032853
SLC51B	-1.30126407794272	0.667339088888889	-5.0563972855377	2.78137215873199e-06	0.000161992497825503
RUBCNL	-9.22788771321658	2.53532052613427	-5.04951728957292	2.85776717697095e-06	0.00016590670861804
BCHE	-75.8281629238791	12.161491704321	-5.04671472962057	2.88947139815255e-06	0.000167209634915526
SLC5A9	-5.20035242394473	1.14924506874871	-5.04500874283096	2.90893865840552e-06	0.00016779836254796
SCARA5	-6.52124520775229	0.843358298765432	-5.04177654829139	2.94617397317722e-06	0.000169181099831001
HSPB7	-2.51871973974682	0.973038084941163	-5.04130454924077	2.95165031552287e-06	0.000169181099831001
CGGBP1	-29.6158758818114	43.711836391358	-5.03993411974008	2.96760710814358e-06	0.000169557425118773
EFNA5	-11.1586308982828	6.05114145694973	-5.03639373959686	3.00922144181436e-06	0.000171392722813748
ADGRF5	-14.3172797739881	8.53420876815498	-5.01943283469005	3.21662907595032e-06	0.000182629679139255
ADGRL2	-35.1291134039612	19.4884015223749	-5.01543255869443	3.26754711504956e-06	0.000184619076505934
EFNA1	47.0727677564852	39.9961198148148	5.01507638125526	3.27211877495978e-06	0.000184619076505934
CLEC4A	14.4816110086932	7.2598353061491	5.01307271048897	3.29795332073667e-06	0.000185497031794083
PLPP3	-23.1358158162093	17.4400004407407	-4.99864676425083	3.48993168509494e-06	0.000195685455199966
LINC01598	4.97033030599086	3.05111498611321	4.98728170842963	3.64882719610551e-06	0.00020396153258726
POSTN	-375.967495303668	124.171826314879	-4.98493322428526	3.68253193260615e-06	0.000205210228528407
QKI	-33.0939332914737	25.7049430925246	-4.98364067033132	3.70121185772509e-06	0.000205616554126851
CSGALNACT1	-7.1164317605242	4.6229964062032	-4.98093262525898	3.74064904368577e-06	0.000207169995348916
OTOR	-1.68931194075574	0.219723480246914	-4.97841069714626	3.77774481847108e-06	0.000208584656567264
ADAMTS7	-9.96843153369321	4.12141178518519	-4.97738768731954	3.79289481552735e-06	0.000208782670409592
TCF21	-3.96171204689758	0.911666538765432	-4.97502273165593	3.8281455756647e-06	0.000210082578628043
TANC1	-15.5371067402234	8.53441478641975	-4.97289090550816	3.86019557165339e-06	0.000211199488018794
NPR1	-3.04017159699355	1.48438325555556	-4.9701602535759	3.90163146504996e-06	0.000212821619641925
ANGPTL1	-3.24113280997044	1.03534204744314	-4.96403617842403	3.99614651005306e-06	0.000217320557948819
CADM1	-111.726906758116	88.8011091653194	-4.95988161890616	4.06153465943387e-06	0.000220213238066302
HEG1	-13.7291717285489	7.75804853663893	-4.95733955340292	4.1020580395767e-06	0.000221744484744184
TNFRSF10B	-12.6733178203638	8.56859621629959	-4.95278181036945	4.1757045103591e-06	0.000225051775923981
POU5F1B	2.31295956020393	0.774701950617284	4.95010930951606	4.21948713101444e-06	0.000226320255303049
BMP1	-13.7473781764019	9.17671210907771	-4.94981654788089	4.22431049776392e-06	0.000226320255303049
TRIOBP	-20.1801329112288	19.9220056819412	-4.93795981405662	4.42424505404055e-06	0.000236330604883734
PTPRZ1	-60.838334911872	9.48451986652559	-4.93243822109713	4.52047811854605e-06	0.000240758797729643
F7	-1.41458878324052	0.369489943876543	-4.92147719705617	4.7176052804057e-06	0.000250518715699191
BIRC7	-7.69263595953762	1.5913615937184	-4.91696742307128	4.80112535794053e-06	0.000254206212133772
FYCO1	-3.76094548631005	3.592703115527	-4.90854615174107	4.96096662401476e-06	0.000261378445233412
PLXNA4	-2.13117007041181	1.09415848250914	-4.90830917051501	4.96553900388037e-06	0.000261378445233412
KIT	101.727608868901	61.5282803061728	4.90235664431914	5.08174732488274e-06	0.000266717871949877
RARA	-19.3219221741297	13.8664896871285	-4.90113358046594	5.10595121779348e-06	0.000267211447064526
LINC00327	-1.03881576045134	0.529132372962963	-4.89832751329415	5.16190797888945e-06	0.000269359099881067
FSTL3	-8.82865668183439	7.07784538608395	-4.89641618765828	5.20036455304745e-06	0.000270490176273765
TESMIN	24.5603515904459	16.0044130049737	4.89576420814903	5.21354646044145e-06	0.000270490176273765
CST5	-0.66363870391363	0.167339522222222	-4.88878045023696	5.3568071437781e-06	0.000277126512839294
SOX8	-2.35230050820963	0.35709179691358	-4.88634051366368	5.40775831394611e-06	0.000278458170137116
RAB8B	-9.42608483469774	10.2796691943651	-4.88607204125649	5.4133933934161e-06	0.000278458170137116
TPTE	-3.05237922801769	0.364784681604938	-4.88258992761805	5.48700201928236e-06	0.000281442674596997
ANXA1	1027.53488040924	254.33807011358	4.87721519719955	5.6025395304299e-06	0.000286554819325529
COL6A2	-117.153050349325	73.2887854310364	-4.86800241008272	5.8061256368102e-06	0.00029612880896217
EMILIN1	-20.3877507365842	13.3257964311111	-4.86710711006851	5.82629062667908e-06	0.000296320217647016
CRTAP	-43.2860424304993	42.3963230493827	-4.86543734360984	5.86408172280238e-06	0.000297404481756171
CNTN4	-12.0425173402059	7.40572563875328	-4.85927479394524	6.00563670407809e-06	0.000303730450118011
SEPT7	-157.550734260366	261.091524747529	-4.85218436519332	6.17263070281996e-06	0.000311304042847526
GLI1	-1.23005748911757	0.724796924987096	-4.84679607319675	6.3025557933316e-06	0.000316971155567137
TNS1	-24.6453508201281	13.9170087189817	-4.84288759070879	6.39846387903435e-06	0.000320900737044348
RHOB	-100.860838476533	74.0139901234568	-4.84131462575651	6.43746231163442e-06	0.000321962277109583
ADAM12	-21.7570044038492	5.40948916271605	-4.83229402209905	6.66562564026901e-06	0.000330917937254992
NTN4	-11.1706812628798	6.41337128181635	-4.83224776827221	6.66681564230966e-06	0.000330917937254992
P3H2	-10.0445867627055	4.22267377087499	-4.83206534852927	6.67151089231886e-06	0.000330917937254992
MMP16	-11.5589327041221	2.77837930012346	-4.82277971330504	6.91481741401735e-06	0.00034204665317831
NRIP1	-10.7834026498747	8.30159228972117	-4.81589222782202	7.10085235103172e-06	0.0003502893147483
LRRC75B	-8.89636718209585	6.01611473604822	-4.81225590441099	7.20103015302888e-06	0.000354263213659227
TRPM3	-1.12465720899069	0.40018023125412	-4.81034711890474	7.25416562497401e-06	0.000355907500975288
CSMD3	-3.32144615325632	0.71221198129901	-4.8087875754824	7.29786261386936e-06	0.0003570810555377
STK10	-12.8126903524282	8.98699168137913	-4.80774731534063	7.32715227328233e-06	0.000357545227821925
PDGFD	-14.8004842402609	5.37098828271605	-4.79777597617859	7.61378143182922e-06	0.000370530522241716
CHSY3	2.84284975357965	1.39727256672279	4.79556825346507	7.67870507054126e-06	0.000372685537765114
LAMB1	-52.5304834950779	38.5606571598795	-4.78928743188509	7.8663728224597e-06	0.000380770405655523
AFAP1L1	-10.5374107297035	5.68144433624832	-4.77743965323833	8.23261921871534e-06	0.000397432994636111
KCNA2	-2.59264286587139	0.61444861025355	-4.77132982037873	8.42792939915035e-06	0.000405776707471092
IL23A	23.097614716199	15.3285291090279	4.76843659770859	8.52198325453735e-06	0.00040864155171097
FOS	-308.734099145952	115.741024636815	-4.76810896891041	8.53269814428334e-06	0.00040864155171097
TTYH1	-31.2787339713892	4.34209482574948	-4.76041561183967	8.78810991419901e-06	0.000419760117727151
TFPI2	-12.8143173758285	3.45118505185185	-4.75891485023508	8.83879444703647e-06	0.000421067107496685
COL14A1	-23.430493987603	7.44990332394468	-4.75437660633281	8.99380063893934e-06	0.000427255470200607
FBN1	-22.0094813542539	13.7270513644568	-4.75328356227569	9.03152789894157e-06	0.000427255470200607
MMP15	-24.2256272807017	7.9084337654321	-4.75304769417906	9.03968926151381e-06	0.000427255470200607
AQP5	24.7660278103755	6.72410960006517	4.74761587492054	9.22963725355314e-06	0.000434665021791088
IGDCC3	-7.29430378506934	2.32906628054249	-4.74719245092322	9.2446063897966e-06	0.000434665021791088
IGSF3	-22.9371965803266	13.900674258041	-4.74592261290435	9.28964034730704e-06	0.000435647938884749
ADAMTS8	-2.87457842360024	0.83649721	-4.74465654386986	9.33475326792555e-06	0.000436134579323219
WDR12	38.179636331504	53.3991802753086	4.74427671124518	9.34832911648219e-06	0.000436134579323219
PEAR1	-3.37744567563636	1.9567143511428	-4.73959171358679	9.51736775997471e-06	0.00044287648171738
VASH1	-21.7996055526166	14.8621482753086	-4.73696725194819	9.61335714046991e-06	0.000446193221519754
FBLN5	-19.5109027601718	7.33837350336511	-4.73550925708832	9.66708970122285e-06	0.000447349379014658
GRIA4	-4.34864611081666	0.831076314916336	-4.73494883770339	9.68782094681425e-06	0.000447349379014658
PTPRB	-6.4348204592417	3.19241121431691	-4.73191085768822	9.80095851066714e-06	0.000450784753016501
THBD	-11.6288068900885	5.13254641975309	-4.73161214203445	9.81215219803294e-06	0.000450784753016501
ABCB4	-2.55612770398651	0.668905833701345	-4.7290193034334	9.90983717012323e-06	0.000454117030727348
IFFO2	-4.67720254174389	3.07308468481481	-4.72239927916061	1.01635598706005e-05	0.000464564742946056
CAMK1	-6.97917988631808	10.6939557782701	-4.71879221408747	1.03044559582701e-05	0.000469815536178197
CTNNB1	-115.557676632138	117.87730298334	-4.71732529960734	1.03622974789062e-05	0.000471262672497864
CNTN6	-9.21220252660704	1.27185817303335	-4.71432605487607	1.04815451138443e-05	0.000475488183493617
MAMDC2	-7.3856828322912	2.71509205432099	-4.70673970999265	1.07891648030382e-05	0.000488216467465803
ETV1	-25.901863191739	16.448057434662	-4.70458398139517	1.08781689529403e-05	0.000491013351113343
WNK4	-2.36968543705077	0.839832462647313	-4.70368404115906	1.09155360514287e-05	0.000491471330195873
CNTN3	-3.5763768348628	1.25023750567901	-4.70126459224842	1.10166161559781e-05	0.000494788568895983
MRVI1	-4.52368077664165	2.59769090838698	-4.69345897712894	1.13489679913009e-05	0.000508450662736817
DPF3	-1.42466833792726	0.604068716312262	-4.69118554639688	1.14475880735753e-05	0.000511599511555449
PLCD3	-5.39838942487006	3.830379893814	-4.68957105029293	1.15181297205657e-05	0.000513481066925466
SYNPO	-13.6754687913883	9.35368097912909	-4.68361634354554	1.17819813578388e-05	0.000523949934521627
SLC27A1	-8.51545773828015	6.03861653195668	-4.68031684591222	1.19307031802512e-05	0.000529260063684115
C7	-51.5285818907796	14.2735776557055	-4.67874198133927	1.20023309968929e-05	0.000531132564090444
HEYL	-9.4992814225521	6.40666087654321	-4.67679454901107	1.20914824729259e-05	0.000533769476891632
KLF2	-26.26557196716	11.6574029774074	-4.67609748973675	1.21235494059263e-05	0.000533879718351219
AMN	5.00532166105202	1.95642146821593	4.66979243842604	1.2417384494763e-05	0.00054548875195364
CD93	-13.6373512391663	7.89591274074074	-4.66749027789673	1.25263891156579e-05	0.000548374361560266
ADA	18.1164695411281	11.1374623108559	4.66712401659723	1.25438167446353e-05	0.000548374361560266
CCL14	-36.3638811266703	7.6949952987258	-4.65769778675921	1.30005407776821e-05	0.000566968028360024
INMT	-17.0680516379517	5.87944058395062	-4.65697907772642	1.30360199010379e-05	0.000567145395935519
DLX1	-74.0073543127428	16.9939156269307	-4.64664502819076	1.35566891661725e-05	0.000588169696250872
TBX22	-2.14398788870895	0.286094311111111	-4.6461054531449	1.35844233362843e-05	0.000588169696250872
SYNGR1	-16.9042339588289	11.1332351411971	-4.64138133757779	1.38296101611757e-05	0.00059526460937305
REM1	-1.46658286258809	0.697289938271605	-4.64058845396379	1.38711811212108e-05	0.00059526460937305
PLCE1	-4.02551164715235	2.99473622593827	-4.64053988904975	1.38737313282227e-05	0.00059526460937305
PDE1C	-7.56313729439283	3.87653585966653	-4.64041738521924	1.38801661892027e-05	0.00059526460937305
ZNF695	7.36448958173941	6.42751403329389	4.63958244902076	1.39241009161346e-05	0.000595733748911874
THSD7A	-6.48879207410002	1.5161245189131	-4.63644208211283	1.40905620813192e-05	0.000601430492619901
JUNB	-105.08061362723	66.0287245679012	-4.6322393594997	1.43163648239386e-05	0.000609627280415592
PELO	-6.49375800404858	7.74517871604938	-4.6256105517224	1.46796814222913e-05	0.000622645472968645
LRRC4C	-3.34283808443624	1.08618371396488	-4.62540564784388	1.46910535300273e-05	0.000622645472968645
TFAP2B	52.1032466073354	11.0959853508642	4.62077685510653	1.49502434365047e-05	0.000632146710178203
FGFR4	-6.49395895991152	2.45222272241176	-4.61976266040547	1.50076240650567e-05	0.000632227799182727
PJA2	-26.5866231406658	35.571363037037	-4.61883714916448	1.50601739219149e-05	0.000632227799182727
S1PR1	-9.67294624550907	6.03516242345679	-4.61847638980796	1.50807059716751e-05	0.000632227799182727
SOX17	-1.89214924756335	0.858196283950617	-4.61772455009705	1.51235831935471e-05	0.000632227799182727
RAMP3	-19.7459572651865	8.18103136773817	-4.61766043665997	1.51272450427548e-05	0.000632227799182727
ADCY6	-33.5551723527786	14.7788315866669	-4.61625187752694	1.52079128567914e-05	0.000634131331707549
ZBTB46	-8.04355408782151	4.7145320485697	-4.61489609549733	1.52859528504752e-05	0.000635916771233479
ITGA9	-4.85445418059247	3.6577815205037	-4.6139941898275	1.53380827049031e-05	0.000636618582154084
ADGRF1	23.1777297945556	5.47979302540645	4.60502510131636	1.58659829601756e-05	0.000657019087949474
PRMT2	-45.0622290953131	67.7625725196338	-4.60188923737568	1.60546846578282e-05	0.000662556276179176
ATF7IP2	12.445949379322	7.16339729516193	4.60158528628487	1.60730904993896e-05	0.000662556276179176
RNF175	-11.6497025852486	2.02446127775344	-4.59691254096814	1.63586430718373e-05	0.000672791117681145
SOSTDC1	10.5094211876578	2.85849207641975	4.59611153278734	1.64080851413667e-05	0.000673290857334943
ARHGEF25	-18.9501026225738	18.5978076741137	-4.59340814655642	1.65760250672885e-05	0.000678639756439667
TDRD5	5.15765912699355	2.20335883512346	4.58930610240109	1.68340456247356e-05	0.000687644103517198
NEUROD1	-71.2856274556455	34.4720312679012	-4.58692758840822	1.69854375723146e-05	0.000692262021147041
CSRP1	-105.385522533437	126.970871702491	-4.58592391418441	1.70497172145925e-05	0.00069231752515654
COL13A1	-3.57358537645446	2.2310944243008	-4.58570935292662	1.70634892658355e-05	0.00069231752515654
PUS1	14.5655707174792	17.1099265928875	4.58262066033384	1.72629445390619e-05	0.000698839604602605
TPTE2	-1.49385864301812	0.451217797159764	-4.57806556312865	1.75612318280702e-05	0.000709324475740062
APOD	-113.6004570864	27.6720610209877	-4.57651096879979	1.76641742777015e-05	0.000711889880767636
CAV1	-58.3536537291432	24.5883281643102	-4.57494010006334	1.7768789504686e-05	0.000714511123623844
CBX7	-12.5712696912805	9.55177420493827	-4.56708814492932	1.83007913758978e-05	0.0007342684184263
DCN	-418.249004906485	152.035348464268	-4.56623489917734	1.83595253420208e-05	0.000734991640909502
IGIP	-4.324681997151	3.73447381481481	-4.56339015512679	1.85566711496144e-05	0.000741240481429842
BMS1P14	-1.84855523664717	0.5328081	-4.54544922800661	1.9848198778419e-05	0.000791079975594603
PACSIN2	-25.2097351844226	34.2591151995125	-4.54316613061974	2.00186839996759e-05	0.000794925691058772
APOBEC1	5.20057597899235	1.04090429506173	4.54297868816354	2.00327438067982e-05	0.000794925691058772
KLHDC7A	5.42093613523467	1.56109775530864	4.54153901973765	2.01410513365045e-05	0.000797470793597781
FREM1	-12.2800916404739	2.91104964478749	-4.53252214250814	2.08324378526774e-05	0.000823040843391882
TRIM31	0.922705911614935	0.40995391037037	4.52546037554627	2.13899397094147e-05	0.000843221313217211
OLFML1	-5.17040994878032	2.67808526103704	-4.51955451225646	2.18672779717566e-05	0.000860160574684237
EVA1B	-14.5207114230019	13.5707413580247	-4.51139911726575	2.25434546238402e-05	0.000884830593985727
CERKL	-35.893067338269	17.4062965354277	-4.50942388092675	2.27102506378846e-05	0.000889443764136674
OXGR1	4.05296351827127	1.47064045484296	4.50656154689002	2.29540821643907e-05	0.000897047518350811
TRIB2	-78.593691591453	45.0347798222222	-4.50082416159756	2.34504972550555e-05	0.000914468094902866
DCBLD2	-25.4822511399364	18.1657799559309	-4.49995065495619	2.35269830276521e-05	0.000915473445181594
NOSTRIN	-8.14256216798386	6.2979419609806	-4.49407073010795	2.40481709715276e-05	0.000933741348152538
MYL9	-91.1945196881092	54.2036380246914	-4.49264729868811	2.41760152040876e-05	0.000936690889506013
ALDH3B2	4.89929059320185	1.59608483495943	4.48651205103073	2.47346289590544e-05	0.000951451676010299
ANPEP	-6.55955126009925	3.86880968203605	-4.48649505907271	2.47361933174983e-05	0.000951451676010299
LRAT	2.80011887992638	1.07085524064459	4.48571813847822	2.48078227828325e-05	0.000951451676010299
COLEC12	-6.30039943466786	3.68131814814815	-4.4853363449037	2.4843096519992e-05	0.000951451676010299
AVIL	65.4168232223589	22.908545071717	4.48517332958781	2.48581722410324e-05	0.000951451676010299
PDE4C	-3.96807946522988	2.25283856885222	-4.48501118850186	2.4873175911208e-05	0.000951451676010299
ZNF239	6.59499420096518	6.16047404933942	4.48231231596756	2.51242082770573e-05	0.000959022368799725
OSBPL10	-4.65480424100085	4.2481449252843	-4.48060241665089	2.52845216769049e-05	0.000962248095978012
SEMA6D	-15.1493282537227	8.92880400327829	-4.48027527745146	2.53153057651374e-05	0.000962248095978012
PIP5K1B	13.2992094288574	6.91020970987654	4.47874586925519	2.54597070884892e-05	0.000965703805635869
FAM110D	-1.07857889616134	0.648762067901235	-4.47362009460505	2.59495104566736e-05	0.00098221889160428
LINC00920	-2.50840101448493	0.814010044444444	-4.47185154159733	2.61206179194726e-05	0.000986627105724011
FOXC1	15.0036379263758	5.04439397530864	4.47004292279983	2.62967326230497e-05	0.000991205652419963
MAP3K12	-17.3808680474077	14.0838620719468	-4.46827302693285	2.64701906179374e-05	0.000995665190847626
EIF6	58.9891608633978	112.205110376848	4.4644931475128	2.68443573448329e-05	0.001007640066239
THBS2	-66.6185517358426	25.9212235417451	-4.45839216457913	2.74591261581277e-05	0.00102857784810165
MUC20	41.3027405238747	16.8636062185596	4.45765548697453	2.75342746591002e-05	0.00102925740987589
GPER1	-1.08697133498199	0.540945291565548	-4.45694014116533	2.76074378044871e-05	0.00102986010239673
ARHGAP42	-4.09681840919466	2.61438636965667	-4.45507560325625	2.77990229633472e-05	0.00103486878268708
TRIM71	-1.12839185927575	0.340073585555556	-4.45057048991769	2.82672648934443e-05	0.00105013470710111
IGF2BP2	-38.5773073045473	9.58103504230506	-4.44400533491494	2.89633264376398e-05	0.00107378410437698
MDGA2	-2.80821090279877	0.464453533643369	-4.44265529385339	2.91085071717376e-05	0.00107695511677402
PDE3A	-2.25689844481931	1.17952692222222	-4.43890867577811	2.9515113814783e-05	0.00108925975760188
VCL	-17.146796747049	17.6696953303704	-4.43805810969927	2.96081860546285e-05	0.00108925975760188
EOGT	-8.47573014151762	9.79035622737563	-4.43793141561323	2.96220737182234e-05	0.00108925975760188
FAM3C	-36.1587817882741	44.1397408197531	-4.43645214456152	2.97846927567325e-05	0.00109301347098131
HKDC1	-0.634042860610436	0.297687649987654	-4.42900530252363	3.06165609349699e-05	0.00112126167886589
KIAA1755	-12.2988544339014	5.02203333283983	-4.42524734687833	3.10448520950835e-05	0.0011346453533942
GPR143	6.55037570539903	4.99718511753526	4.41496954026763	3.22460513873987e-05	0.00117571976944828
EDNRA	-7.82953614321749	5.36311711033533	-4.41452574303447	3.22989202794986e-05	0.00117571976944828
ZMAT3	-3.88871070738594	4.99848878061736	-4.41283677374473	3.25008932099114e-05	0.00118069140222324
ACTG2	-22.141797289509	10.487761224899	-4.40320471964309	3.3676311189013e-05	0.00122093533838881
OSR1	-3.60194755658719	1.60333277358025	-4.39796833425606	3.43324777648976e-05	0.00124223023255556
LDB2	-11.8087867030859	6.44297512886777	-4.3957011786526	3.46203965417012e-05	0.00125014251912083
CLPSL1	1.39223088927875	0.461202358024691	4.39514009071775	3.46920122141008e-05	0.0012502281048415
IL13RA2	-2.57674575126856	0.713244190493827	-4.39322831610752	3.49371039394255e-05	0.00125655261280145
EN1	24.3195300167986	4.53143348308642	4.39243699436815	3.50390419848746e-05	0.00125771352492428
ESAM	-19.5594419345468	14.478437500979	-4.38803258337729	3.56116996213449e-05	0.00127573261242735
ANXA5	-150.654993879856	197.630696096927	-4.3864830672344	3.58153120494191e-05	0.00128048605752923
MUC16	7.51485800801515	1.91263505918549	4.38238914261139	3.63587050398713e-05	0.00129734470255904
NRXN1	-58.1945544028235	38.5123103737491	-4.37852693317399	3.68786501223044e-05	0.00131330183029232
TNFSF8	16.1282519353531	3.91096894925926	4.37641382280357	3.71661625198699e-05	0.0013209351659375
TPSAB1	-25.9930916636687	7.9304828426802	-4.3746541513696	3.74072395357516e-05	0.001326891374888
LINC01139	6.38236565563053	1.60575784814815	4.37235524074888	3.77244733814943e-05	0.00133552032726055
SUSD2	-14.0807780487644	5.87344583074074	-4.37020996092373	3.80228539845844e-05	0.00134344937121658
CD34	-19.0859236922057	12.235620654992	-4.36621829699452	3.85841305796482e-05	0.00135973227174681
STX2	-18.5927044417304	23.6266151432099	-4.36586409958098	3.86343204323519e-05	0.00135973227174681
COL24A1	-0.950530835559904	0.441767001864198	-4.36451224532399	3.88264596512198e-05	0.00136383604864353
FOSB	-29.943837685737	10.3635412064498	-4.36189015388506	3.92017765325988e-05	0.00137434577727392
COL11A2	-25.7532894855084	4.57766533090159	-4.35978995614987	3.95049202901815e-05	0.00138228941054114
SOD3	-19.126952897136	9.61315303209877	-4.35667413378079	3.99588410667678e-05	0.00139546784421759
CASC21	10.8040629232269	3.03261697530864	4.3540639425753	4.03429796964717e-05	0.00140616312436254
IL6ST	-27.9567969422992	23.2399234284107	-4.34925826679169	4.10595868596778e-05	0.00142417887454871
EFCC1	-2.38831351376738	1.12863996667132	-4.34904006274068	4.10924152282492e-05	0.00142417887454871
LURAP1	-1.820476422852	1.66139987654321	-4.34889222764113	4.11146711498595e-05	0.00142417887454871
MAP4	-23.6181461017611	31.2217204485871	-4.34848940349239	4.11753737199904e-05	0.00142417887454871
PPM1H	13.2038210331084	9.91766734567901	4.34350271594677	4.19340446935765e-05	0.00144555317241932
TNIK	-16.678176312065	8.73035366701237	-4.34337619749486	4.19534678675007e-05	0.00144555317241932
DPYD	-9.57804834203778	7.41105336790123	-4.34263684223466	4.20671481266684e-05	0.00144670925605143
DNAJB5	-9.02443156438497	9.64304656251136	-4.34077234857299	4.23551493333622e-05	0.00145384452702254
MYC	67.7502544392862	26.7908692615515	4.3389843495278	4.26331249354401e-05	0.00146060924233277
GDF10	-1.84851728643425	0.55983454308642	-4.33775340481817	4.28255210805834e-05	0.00146442193770821
PIRT	5.94754734531189	1.12037896679012	4.33293105360673	4.35873707933993e-05	0.0014876559162095
VILL	-2.68948863612025	2.65605110744307	-4.32856519776014	4.42883904366753e-05	0.00150617343621389
SELP	-6.0843601916169	2.07184360518291	-4.32851344609864	4.42967651414886e-05	0.00150617343621389
LRP1	-19.8856903088568	17.3615051663964	-4.32634595229991	4.46488975328908e-05	0.00151529294164726
ANO7	6.34558261225324	2.00391419740841	4.32201258862591	4.53610288888862e-05	0.00153657293919107
