logFC	AveExpr	t	P.Value	adj.P.Val
SELP	-7.20074531873919	2.07184360518291	-4.66271443033106	1.27554956250884e-05	0.000849113053339537
ATP8A1	22.8546160131656	12.8979126597157	4.66196211483022	1.2791955165237e-05	0.000849113053339537
DLGAP5	37.5856744951839	43.8939420932633	4.65966061968428	1.29041230773804e-05	0.000853421033560815
TRIM6	-1.43729578862606	0.85365675399595	-4.65648539872162	1.30604449266079e-05	0.000860607055291624
LOXL4	-18.2064182631129	3.9560927691358	-4.64867201537261	1.34529929542493e-05	0.000883250137414442
LTBP4	-37.6372197416584	31.8512731592988	-4.64352346759611	1.37179027661019e-05	0.000897379472615834
COL11A2	-30.1285691552216	4.57766533090159	-4.64246754257685	1.37728568826935e-05	0.000897721772624664
SYNDIG1	5.28107963841656	1.85408551111111	4.63806173599824	1.4004469113151e-05	0.00090953485553216
HYAL2	-19.8943913023728	27.1992165372722	-4.6327683204452	1.42877526525099e-05	0.000924607075774432
LMO1	18.0888518678794	4.97978335800013	4.63117237387251	1.43742489995443e-05	0.000926431758000032
ITGA4	-34.2295305850877	9.28637344320988	-4.63035817565744	1.44185723621163e-05	0.000926431758000032
ENOX1	2.95992872511561	2.34111287945679	4.62771320980986	1.45634777209291e-05	0.000927706156589549
ADAMTS5	-9.35794581677913	1.47274273703704	-4.62731504515095	1.45854135135711e-05	0.000927706156589549
LINC00629	1.49656935071975	0.587917724691358	4.62693939687189	1.46061382640549e-05	0.000927706156589549
HIF1A-AS1	0.830782444939271	0.546135724691358	4.62481639321835	1.4723804730317e-05	0.000927706156589549
CSRP2	66.9563966252361	59.4830726296296	4.62449024869141	1.47419625740945e-05	0.000927706156589549
PLEKHA4	-16.9148003381497	8.28802677607481	-4.62374622854495	1.47834668048283e-05	0.000927706156589549
GAD1	31.0380479493151	16.0954403908581	4.62312343931315	1.48182956111426e-05	0.000927706156589549
LMOD1	-9.91791013092452	3.117437945958	-4.62120350679653	1.49261682986304e-05	0.000927706156589549
PLCL2	17.7951671147277	8.3064148388037	4.62094874689109	1.49405393766762e-05	0.000927706156589549
PLAG1	-5.25382982807017	1.78149539382716	-4.62074170037948	1.49522288323212e-05	0.000927706156589549
ACTL6B	40.9426965174314	30.1767808814815	4.61690362805934	1.51705354495207e-05	0.000938027457332523
ATP1B2	-3.72365070985155	1.23069652592593	-4.61214062182405	1.54457611992901e-05	0.000951785728509153
SLC5A9	-5.21815358724958	1.14924506874871	-4.60769280175032	1.57071509030479e-05	0.000962660960849864
DCC	25.4731741370625	7.48282853340931	4.60732625090532	1.57288830490562e-05	0.000962660960849864
FCRLB	-0.852478156070317	0.389134482188332	-4.60052167319775	1.61376593924643e-05	0.000984342703820754
CCL14	-39.3886686499195	7.6949952987258	-4.59208470781136	1.66588473870161e-05	0.00101271208610295
TRAPPC3	91.2188931196037	94.4239214804568	4.58730124813509	1.69615669608997e-05	0.00102765466939277
C1QTNF1	-9.25145339254485	6.82495342080986	-4.58429715996226	1.71544036916806e-05	0.00103303753953326
MCUB	41.5637934798642	37.1925303374757	4.5840817999684	1.71683094543644e-05	0.00103303753953326
ADAMTS3	-0.962855048379153	0.359754132273444	-4.58236855793709	1.72793238691935e-05	0.00103303753953326
GABRB2	5.93377948456539	1.83701817824153	4.58153268727636	1.73337392225166e-05	0.00103303753953326
ELAVL4	59.8345305502512	34.6378262334259	4.58149046009118	1.73364926324331e-05	0.00103303753953326
CRHBP	65.0392475594692	10.070121817284	4.5788268780072	1.75110316613397e-05	0.00104000551528121
RAPGEF3	-4.20301259038616	2.24169833181691	-4.5766994662131	1.76516611685413e-05	0.00104492046687873
TRPV6	13.0173037559855	2.49681183258308	4.57481596116182	1.77770823921537e-05	0.00104500425326373
LINC01606	-11.4757897647413	2.17411636777778	-4.57434791544465	1.78083831981425e-05	0.00104500425326373
SPRY4	-110.607880853936	15.8278442728395	-4.57339246003676	1.78724459992687e-05	0.00104500425326373
LHX8	-16.6472746472425	2.31346432641975	-4.57321168064455	1.78845923156185e-05	0.00104500425326373
SERPINE2	-157.006079408243	39.3570539149166	-4.5712879885483	1.80143399729152e-05	0.00104919002648705
LINC01550	7.24068127755286	3.91278110740741	4.56844569594417	1.82077189253942e-05	0.00105376303452715
CNN1	-15.9736534167976	6.82620089855487	-4.56608643146395	1.83697639309077e-05	0.00105376303452715
MAG	-0.95019564311291	0.160908271234568	-4.56557094501643	1.84053558182226e-05	0.00105376303452715
THBS2	-74.9369243493874	25.9212235417451	-4.564744313627	1.84625705920444e-05	0.00105376303452715
TIGD2	6.8882713202879	7.47246086419753	4.56451371695982	1.84785619748106e-05	0.00105376303452715
SCN7A	-6.04925161638764	1.80152150946445	-4.56428452924077	1.84944689739753e-05	0.00105376303452715
KLKB1	-1.97151161352842	0.506008041247291	-4.56418464333267	1.85014058125232e-05	0.00105376303452715
B3GAT2	12.5893675420828	2.68196868641975	4.56287234193146	1.85927769484415e-05	0.00105563706856639
PPP3CA	37.1094198008022	27.6226339097974	4.56185050645787	1.86642271361283e-05	0.00105637185248526
BCHE	-75.2363432646199	12.161491704321	-4.55767563298148	1.89589276969665e-05	0.00106969824865228
MAP3K1	-19.5202752262708	8.72475595061728	-4.54918080849112	1.95725806736264e-05	0.001095675201844
TANC1	-15.6142772029015	8.53441478641975	-4.54881400997482	1.95995072773382e-05	0.001095675201844
COL8A2	30.4290708973009	9.12919844938272	4.54878838623789	1.96013896535925e-05	0.001095675201844
ZIC3	33.3377793107647	8.18899313839506	4.54605703430681	1.9803050223316e-05	0.00110348354115047
IQCD	4.54046310247413	4.48552222962963	4.54524602881192	1.98633149196291e-05	0.00110348354115047
POLA2	43.3729566075574	40.4795818901235	4.53749058762391	2.0448673194393e-05	0.00113251777461585
GPR63	4.23065939437697	2.02165238148148	4.52886443386747	2.1119417562734e-05	0.00116608894218704
LINC00682	3.44742146515969	0.816653592592593	4.52636438022895	2.13177719377782e-05	0.00116908918835897
PDE1C	8.10416576566358	3.87653585966653	4.52585763654452	2.13581967429864e-05	0.00116908918835897
MATN1	1.12419159979642	0.410189467618765	4.52573475513575	2.13680106429498e-05	0.00116908918835897
PLA2G5	-2.28242380673812	1.1817051942285	-4.52484188884473	2.14394507405557e-05	0.00116945402755509
FLRT2	13.2241214887899	4.91616925259259	4.51346744933143	2.23700709898322e-05	0.00121312568641742
SH3D19	-11.8682731706771	10.0495993146851	-4.5134149147	2.23744587968431e-05	0.00121312568641742
OLFM1	77.2920512874099	29.6671785708123	4.50652511200877	2.29572022224051e-05	0.0012409948686393
LPAR4	-6.55526538368871	1.02192350012346	-4.504316971883	2.31470634922428e-05	0.00124752307866401
SIAH3	3.82879682596041	0.711962363580247	4.49921324973137	2.35917397926546e-05	0.00126770494629875
CNTN6	-9.65739340683496	1.27185817303335	-4.49835343126114	2.3667464815175e-05	0.00126800022919283
ZBTB21	16.2131659112444	12.8050779691321	4.49241288897227	2.41971316067119e-05	0.00129151158283319
REST	-6.81197454294115	4.31357772750942	-4.49183381895228	2.42493728374662e-05	0.00129151158283319
SOD3	-21.6586762532614	9.61315303209877	-4.49033467070087	2.43851281762859e-05	0.00129492202712601
CTH	3.296878349704	3.81896839896296	4.4867550151752	2.47122710419724e-05	0.00130844590516954
ACTG2	-24.7803193624579	10.487761224899	-4.4853921503901	2.48379376434604e-05	0.00131125428114818
REM1	-1.55637891273054	0.697289938271605	-4.48248969169216	2.51076347542716e-05	0.00132162782941217
LRP1	-22.6054879364352	17.3615051663964	-4.47643178443538	2.56797140058698e-05	0.00134637509427101
NPB	3.04804739802069	1.07506455925926	4.47577380014122	2.57426063000734e-05	0.00134637509427101
MPZ	-24.2468251717049	5.72102400493827	-4.47515923393504	2.5801483390627e-05	0.00134637509427101
EZR	114.135630260004	137.871789840762	4.47081585620707	2.62213276608351e-05	0.00136434026200685
AJAP1	2.75359932220873	1.20839441592593	4.46553874090183	2.67403452620197e-05	0.00138734751064875
MCIDAS	3.87548910750513	1.70411282641111	4.45870643385706	2.74271280559758e-05	0.00141890199727978
CECR2	13.970201717279	6.42669176672245	4.45136828838613	2.81837920603472e-05	0.00145057540565567
DPF3	1.48515573301068	0.604068716312262	4.45121268817315	2.82000535799025e-05	0.00145057540565567
HECW2	4.20796333036494	3.14727255836537	4.44932910446024	2.839762632514e-05	0.00145658847528524
PLPPR4	5.71692155152313	2.43855301568647	4.44720821995947	2.8621695352745e-05	0.00146392269006745
ADAM12	-21.9858163331939	5.40948916271605	-4.44461716713158	2.88977624489996e-05	0.00147386751699629
CST6	-5.55286245461089	2.37243147160494	-4.44169059279119	2.92126808309003e-05	0.00148573226028706
FAF1	74.30844745704	101.578190197531	4.43744240743025	2.96757359070202e-05	0.00150504329157654
RNASE1	-162.577156833352	101.489546219305	-4.43557693147882	2.9881313398163e-05	0.00151122440729365
SLC7A10	-1.54590408996536	0.303582268037037	-4.43194346242219	3.02856930109457e-05	0.00151652772078596
TEK	-5.02754575550943	1.82453676146526	-4.43173897048083	3.03086083930214e-05	0.00151652772078596
SCARA5	-6.29699559806568	0.843358298765432	-4.43122666162109	3.03660915260008e-05	0.00151652772078596
FSTL4	10.8491895500868	7.50967175229608	4.43104066990304	3.03869866672423e-05	0.00151652772078596
ACSS1	-18.1968993086059	13.0102988023837	-4.42988203978276	3.05174662894474e-05	0.00151652772078596
JAK3	-8.02288697653708	3.56671264520601	-4.42946282289465	3.05648101372424e-05	0.00151652772078596
NPFFR1	0.789107917363922	0.420380739506173	4.42938028727932	3.05741395938018e-05	0.00151652772078596
PAX6	36.9691434361841	12.8765088678416	4.42848025221711	3.06760547234336e-05	0.00151741415899067
LYVE1	-9.21807431455798	2.51654250129383	-4.4247530201021	3.11016201372155e-05	0.00153426161633176
DAND5	9.05922907210976	2.06504435308642	4.42237298900446	3.1376350969698e-05	0.0015409523801955
RBP7	50.0750044983806	20.4498724111111	4.42208442236199	3.14098200008715e-05	0.0015409523801955
PCSK9	2.9656694919973	1.25767714604938	4.42136601087982	3.14932942836964e-05	0.0015409523801955
TPTE	-3.03262301696356	0.364784681604938	-4.41537607977236	3.21976944968193e-05	0.00157116047064884
PRKG1	-3.55908049235798	1.8781716278023	-4.4136612129805	3.24021515413874e-05	0.00157687559590229
LINC00518	-1.25544633209222	0.181044781567901	-4.41227363644707	3.25685065988498e-05	0.0015807107167802
MYOCD	9.22388688061543	1.33587062168272	4.4088097967499	3.29873994317066e-05	0.00159674932101732
ACVRL1	-9.67537265889836	7.73702201493929	-4.40603600234317	3.33265995061217e-05	0.00160885495744125
CCDC102A	-2.69463871861147	2.05780291535926	-4.39644638847016	3.4525501282517e-05	0.00166228780174892
KREMEN1	22.7909757061179	11.6927846555556	4.39360880788626	3.48881912478233e-05	0.00167528269409428
ITIH5	-10.454359371979	3.17640412645185	-4.38735491145401	3.57006101276714e-05	0.00170974672640612
RARG	-8.4002975171766	5.49462356269593	-4.38515452974306	3.59907837307681e-05	0.00171908359856883
GPR88	23.6847585703239	3.31943453691358	4.38178201713256	3.64399660178303e-05	0.00173594613839558
EDN3	-70.9844312410691	7.0265209152809	-4.37868126317925	3.68577363317814e-05	0.00175122744597451
MTHFD1	77.8007803317589	83.4902454135802	4.37564337659065	3.72715289592904e-05	0.00176624004031493
CAMK4	18.2512858327132	7.93200606920292	4.37054082245094	3.79766869780748e-05	0.00179478696457745
TGFBI	-356.049004230532	90.8434122190228	-4.36985284890075	3.80727448038308e-05	0.00179478696457745
ADARB1	-16.7872393021223	9.31036600147695	-4.36829403669412	3.82912633530525e-05	0.00180005585929838
GATA6	-3.19076044278003	2.2466025962963	-4.3676357296391	3.83839105970577e-05	0.00180005585929838
COL18A1	-64.5680942616679	36.3802661210304	-4.36080986768185	3.93574235420931e-05	0.00184092819184583
HMCN1	-6.27196373963642	3.7101825193369	-4.35693465364622	3.99206954310022e-05	0.00186187210122691
CSPG5	13.5436932095771	5.94552879691358	4.35631536343908	4.0011430366992e-05	0.00186187210122691
NOTCH2	-15.9935049018362	8.18205463718889	-4.35256412410655	4.05653193411775e-05	0.00188043544754416
LPCAT2	-7.92338150395201	5.06159263522442	-4.35220552137242	4.06186554717376e-05	0.00188043544754416
LGR6	16.4093012422615	5.70513925842535	4.35048079246019	4.08761288883696e-05	0.00188751536337471
RTP5	1.7476472139991	0.302831343950617	4.3447795074488	4.17385170776379e-05	0.00192219862006971
SYT6	13.3777931886073	3.58577105539061	4.34411507230219	4.18401582767873e-05	0.00192219862006971
MAPK11	20.3289268381671	12.431762803741	4.34223617935221	4.21288768055088e-05	0.00193055043330828
MIR24-2	-1.87660817453891	0.618299925925926	-4.32995009142875	4.4064847894468e-05	0.00201386629112998
PHYHIPL	21.559864465458	16.9688134569302	4.32837823697718	4.43186525624557e-05	0.00201386629112998
MMD2	0.750771909146742	0.224615182470098	4.32821535559588	4.43450334046591e-05	0.00201386629112998
PKIA	23.5204756201224	23.8222890574815	4.32791835645681	4.43931755120316e-05	0.00201386629112998
CDC20B	0.949951235649311	0.465413248909383	4.32674401015535	4.45840266104277e-05	0.00201745513897562
S1PR2	-5.26524924966262	4.79082137037037	-4.32098815475747	4.55309787588171e-05	0.00205515455372611
MDGA2	-2.99842136695831	0.464453533643369	-4.3176066376104	4.60963398771435e-05	0.00207316304338402
FKBP10	-52.5505232849303	27.9688440728395	-4.31723077643323	4.61595980858697e-05	0.00207316304338402
PRIMA1	10.2859006738515	3.3097178219466	4.31205883405365	4.70386127439326e-05	0.00210547876099831
CLCN5	6.89684340402609	4.73612699382716	4.31123958628162	4.71793266200966e-05	0.00210547876099831
ITGA2B	13.8001053004103	5.11033947825171	4.31095117171519	4.72289614070516e-05	0.00210547876099831
DCLK3	0.966520666209055	0.585004165142514	4.30646623187969	4.80073224642152e-05	0.00213321567737615
LHX1	60.9207647129825	7.64117049679012	4.30535721093835	4.82016961455128e-05	0.00213321567737615
EMC9	37.8230943387314	55.1107376296296	4.30533501655653	4.82055938171957e-05	0.00213321567737615
TCP10	1.26134076979748	0.357991526297421	4.30183266565008	4.88244908057903e-05	0.00215532073716025
DCN	-432.364847947844	152.035348464268	-4.29646444959725	4.97880295556192e-05	0.00219022172180143
PDE1B	-1.69078888998571	1.36931111986158	-4.29608008335508	4.98577196156405e-05	0.00219022172180143
CMYA5	2.86379743921278	1.08902171864198	4.29533475945558	4.99931241263837e-05	0.00219083945655791
CMTM3	-18.4498342372667	19.1160259750992	-4.28506989647667	5.18944874641767e-05	0.00226865610451746
EMID1	12.4135324143789	8.87801175725147	4.27889513965353	5.30716852535872e-05	0.00231415744712862
CD93	-13.7333856779127	7.89591274074074	-4.27827330434027	5.31916555280188e-05	0.00231415744712862
CNTNAP3	4.67052979937634	3.30704260653023	4.27506556022666	5.38146954149487e-05	0.00233563539835793
CD1C	-2.94031390416663	1.01098195736591	-4.26960059757044	5.48924197964366e-05	0.0023700475227159
LHX3	2.83575584442195	0.603695379012346	4.26941104223185	5.49301727744749e-05	0.0023700475227159
SP5	36.4227352272155	7.62684377530864	4.26905385842486	5.50013797849882e-05	0.0023700475227159
FAM110D	-1.13057032636077	0.648762067901235	-4.26817558076234	5.51768496054068e-05	0.00237194766577529
ARHGEF3	11.7340431530907	10.9415858420235	4.26715044254451	5.53823441530475e-05	0.00237447072459021
HSPB7	-2.34195478181747	0.973038084941163	-4.2665722683033	5.54985680297463e-05	0.00237447072459021
SPTBN1	-47.0017492711426	49.8891061201235	-4.26582323586946	5.56494878119267e-05	0.0023752990601521
RSPO1	-0.925219572782959	0.212023325800075	-4.26316139407267	5.61890251574373e-05	0.00239267181419229
SUPT16H	76.9363118447144	100.360814226543	4.26019713297718	5.67958042945764e-05	0.00241281940362018
WWTR1	-39.3524363384608	15.1479403787259	-4.25828354606291	5.71908669014275e-05	0.00241877429491335
GRIA4	-4.29664446008568	0.831076314916336	-4.25822057858603	5.72039115994462e-05	0.00241877429491335
NDC80	47.6616907893387	60.6463582024691	4.25636248557116	5.75901401353049e-05	0.00242754679152177
ATP1A2	-3.46888023190743	1.03647946308664	-4.25593053513082	5.76802865446048e-05	0.00242754679152177
CARTPT	3.09473091107036	0.526605943770733	4.25290046627214	5.83164903566441e-05	0.00244615518385409
MRVI1	-4.50307772523151	2.59769090838698	-4.25253631782129	5.83934026165115e-05	0.00244615518385409
FZD10	10.2784611643709	2.64592640019252	4.25147011745558	5.86191595952512e-05	0.00244718456271542
LINC01140	-3.03726727775767	1.91408996233076	-4.25114081308443	5.8689056530367e-05	0.00244718456271542
CREB5	-10.7275205564553	3.65480916953477	-4.25004576819246	5.89220657239021e-05	0.00245123939319136
BCL11B	8.56586705242489	4.03456961680265	4.24930139721193	5.90809662468255e-05	0.00245219964502628
FBN1	-21.6128465907211	13.7270513644568	-4.24847823570438	5.9257167722531e-05	0.00245387193401445
CPS1	-3.00758096622556	0.832533017252901	-4.24754351234606	5.94578644837224e-05	0.00245654861156432
POU3F2	29.0310522139136	8.5465805062963	4.2356292945147	6.20741717683762e-05	0.00255823719300166
SLAIN1	29.2571401264328	20.7629730222734	4.23505745441665	6.22024994587498e-05	0.00255823719300166
SCN8A	6.32890121299672	4.88879000231012	4.23033287712636	6.32725894890247e-05	0.00259633318914623
SYNPO2	-6.40842903822201	2.18299647064704	-4.22930575242137	6.35075666724031e-05	0.00259957615342743
SLC25A17	14.085855408952	25.7292092356609	4.22873029706656	6.36395823768998e-05	0.00259957615342743
NKAIN4	-18.0512893110821	2.74529147616394	-4.22728576366019	6.39721415135685e-05	0.00260726188493787
CREG2	2.92769543017949	1.04892803440741	4.22596609485047	6.42774193947591e-05	0.00261051673485663
ZNF295-AS1	1.73258530863698	0.686191144444445	4.2256912449254	6.43411767937524e-05	0.00261051673485663
ATP10B	-1.89001614177558	0.618016661640178	-4.21977631122355	6.57281505978542e-05	0.00266081111893331
ST6GALNAC5	23.8485472357175	12.0574068320988	4.21853055765426	6.60239180612273e-05	0.00266680501251781
SSPN	-5.27110512706065	2.75186944824866	-4.21534474840989	6.67861454741546e-05	0.0026848551094799
PCDH20	-4.43105235735942	1.25624520209877	-4.21481921438867	6.69126959756015e-05	0.0026848551094799
CKB	539.338180253677	517.790473552398	4.21431717122136	6.70338057755899e-05	0.0026848551094799
DHRS1	20.886592976301	19.0575370120444	4.21418546134415	6.70656136458287e-05	0.0026848551094799
APOL4	51.584084660663	28.3075100565287	4.20959815935233	6.81825721198564e-05	0.00271280893178304
FAM212A	-3.09559641340531	2.08726164197531	-4.20953104292359	6.81990466583613e-05	0.00271280893178304
TMEM145	37.9971154050406	25.7950318581147	4.20946754667559	6.82146361135143e-05	0.00271280893178304
FYCO1	-3.54224207545632	3.592703115527	-4.20795987401042	6.85858076597258e-05	0.00272157529076121
NLGN3	-4.2838976128791	1.32771362611189	-4.200823107635	7.03693872374361e-05	0.00278622650564015
ADCY6	-33.5361642308413	14.7788315866669	-4.19933888494778	7.07458927336197e-05	0.00279500458053721
CARHSP1	105.879476117282	140.465611992677	4.19647174168679	7.14787135212243e-05	0.00281779076992512
CFD	-38.6186480393965	13.998861770217	-4.19305224375723	7.2362283500602e-05	0.00284640746972412
NEK2	32.7689228322537	48.5629380530864	4.19086967781015	7.29317355311172e-05	0.00286257061959635
SH3TC2	-1.22506642695257	0.313377199910641	-4.18745349375906	7.38317319910662e-05	0.00289160937331605
HSPB2	-2.06101053499775	1.13375148271605	-4.18016507656584	7.5787793836913e-05	0.00296179354486031
SYNGR4	17.7094584078319	7.20382836114883	4.17834594576246	7.62837455640572e-05	0.00297473655757895
CENPL	13.1577587108042	19.6302880509346	4.17455696866693	7.73268001304777e-05	0.00300891244904262
CCNJL	9.0438656142611	5.55145183741213	4.1727731819636	7.78225980121581e-05	0.00302169248840756
GPR153	-12.6736526211876	5.9950668308642	-4.16881944497871	7.8932469755225e-05	0.00305237674409469
WIPF3	9.90046691203739	4.71383090766617	4.16875396130443	7.89509797558694e-05	0.00305237674409469
SEZ6L	73.2631602679874	43.7294676013004	4.1680740425563	7.91434169130937e-05	0.00305327861616647
ANGPTL1	-2.98792266786218	1.03534204744314	-4.16528743373207	7.9936842136805e-05	0.00307312213201515
PDGFD	-14.1163062505173	5.37098828271605	-4.16507306782201	7.99981945193643e-05	0.00307312213201515
MYL9	-92.813614502924	54.2036380246914	-4.16181511387415	8.09362368944574e-05	0.00310255574762087
WTH3DI	-0.887040437395411	0.132075084074074	-4.15783384473235	8.20969308609874e-05	0.00314038153960832
IER2	-43.4047738621232	46.6750425567901	-4.15264908141445	8.36325469244002e-05	0.00319235863577177
PTPRB	-6.20243803147845	3.19241121431691	-4.15145243863655	8.39908766408425e-05	0.00319927273787007
SLC35G1	7.87676002314438	4.76302960441579	4.14628011971368	8.55567872137347e-05	0.00325205851188206
LMNTD1	3.29971460763158	0.781962067839506	4.1450536662157	8.59321970885751e-05	0.00325946600511391
LRRC7	20.3588378089219	9.68445083937211	4.14153135205258	8.70191967647119e-05	0.00329377693414439
HOXA3	-8.14713388035426	3.76113352642196	-4.14019782258256	8.74341745511694e-05	0.00329589130467937
GNAZ	22.5340735997301	15.161502537037	4.14017866030812	8.74401514783393e-05	0.00329589130467937
IFITM2	-87.4090849044371	69.866032305116	-4.13667589269861	8.8539338062505e-05	0.00333037030983027
HAS2	-7.39998060139451	2.04533809012346	-4.13354807752139	8.95320971617868e-05	0.0033607110483494
UPK3A	3.13905681821862	1.1337270654321	4.13145884500584	9.0201174131805e-05	0.0033766699383749
KLHDC10	20.7061387823212	22.5338859493827	4.13062172240637	9.04706113509194e-05	0.0033766699383749
PCDH1	-8.08294308170545	6.40052126420096	-4.13047374813084	9.05183190348076e-05	0.0033766699383749
GADD45A	58.9661470575474	46.3645935411039	4.12735045475662	9.15309541839157e-05	0.00340740490266103
CEP128	10.1734230267853	7.37173769434412	4.12574957613924	9.205421014677e-05	0.00341328975688671
FGF7	-11.1195090345619	5.41461537086938	-4.1257101459055	9.2067134400655e-05	0.00341328975688671
PROKR1	4.93013925873144	1.24724172506173	4.12495536714915	9.23148691788964e-05	0.00341546098980528
TIFA	22.3900467516869	22.0836052839506	4.1213925023324	9.34929680920599e-05	0.00345197451718229
MAMDC2	-7.10142508072425	2.71509205432099	-4.11919688265777	9.42261656035425e-05	0.00347194575504482
HMGN2	1749.57310836527	2248.8713965679	4.11852393693988	9.44519926154966e-05	0.00347317866939469
ARHGAP31	-3.29351626278002	2.26888984962963	-4.11777896796975	9.47025967015286e-05	0.00347531582001239
KLF2	-25.3950850701799	11.6574029774074	-4.11513302460209	9.55978628683333e-05	0.00350105357827132
CCDC141	3.07082089175793	0.737385794555231	4.11008435147414	9.73287522467171e-05	0.00355315947814459
RASGRP1	10.7704640428208	3.37907152952619	4.10983727064049	9.74142310540886e-05	0.00355315947814459
CHSY3	-2.67514503160553	1.39727256672279	-4.10743796767534	9.82480469196621e-05	0.00357351535847926
SLC12A5	39.9892491015451	20.6096974236647	4.10686578887824	9.8447904716677e-05	0.00357351535847926
RAB15	29.8238648880292	23.9300774268861	4.1065279752445	9.8566084105382e-05	0.00357351535847926
NR5A2	12.7688657354675	2.86383065658852	4.10573031194148	9.88456774400907e-05	0.00357647035306781
IL33	-18.5965808272162	7.83009413637387	-4.10411954062819	9.94126059613751e-05	0.00358978920126526
FOXD3	-12.4210212466037	2.93074065061728	-4.09895889811092	0.00010125009583835	0.00364884327417447
ZNF367	21.8330739968511	20.3538590123457	4.09791731963057	0.000101624900930561	0.00365505495279138
FAM189A2	-6.04878307404469	3.34258880421021	-4.09499971006516	0.00010268190281033	0.00367765019293948
PPM1F	-7.0329345620817	7.53568401320763	-4.09426594327394	0.000102949394170096	0.00367765019293948
CNTNAP3B	10.3843472415142	4.55697803307608	4.09400348785323	0.000103045233764219	0.00367765019293948
MIR22HG	-7.74452503170005	5.85397340978718	-4.0939414414418	0.000103067903496393	0.00367765019293948
NRP2	14.133895014404	11.5709928303704	4.09160224870693	0.000103926076623887	0.00369492839000287
RRAGD	27.5604135033472	23.8207839464	4.09150628155941	0.000103961430192271	0.00369492839000287
SHD	52.8088860750831	18.9023898087164	4.09031495972548	0.000104401268399955	0.00369980403293067
VWA5B1	2.31449368474175	0.618733975573689	4.09002538625388	0.000104508449559382	0.00369980403293067
ANXA8L1	-3.454854501662	1.26225162270621	-4.08602711594496	0.000105999210374743	0.00373978949597625
NPR1	-2.74584767676563	1.48438325555556	-4.0858860302108	0.000106052186205474	0.00373978949597625
RBPMS2	-2.55370630651729	1.64022761100469	-4.08422787433333	0.000106676713230493	0.00375447964400888
NDN	-20.0366656311291	11.2313173580247	-4.08359358352872	0.000106916546249189	0.0037555996936364
JADE1	21.8426252890237	18.9935185437422	4.08181216667391	0.000107592898015472	0.00377201897799875
MS4A2	-2.78155193105263	0.766322216172839	-4.08022099508148	0.000108200496636533	0.00377982463294779
FAM155B	3.52527795859199	2.71776701728395	4.07980654118211	0.000108359299250393	0.00377982463294779
COX7A1	-8.8493313682861	7.40859764074074	-4.07958677010806	0.000108443597887951	0.00377982463294779
DMRTA1	11.4770454548808	3.10114752962963	4.07259863761693	0.000111157193950835	0.00386694246008156
STXBP5L	13.6591859283583	9.32536500739594	4.06829009443312	0.000112862675152835	0.00391401109268979
RASGEF1B	32.617028083959	22.7739525183469	4.06794297574254	0.000113001167295975	0.00391401109268979
PLPP1	-18.1014829480657	18.3266967222222	-4.06754399414318	0.000113160553330605	0.00391401109268979
SUSD6	40.8351311240666	32.6922179271605	4.06064546695817	0.000115950805407084	0.00399598602423111
TMEM255A	7.92249382870888	2.61352381957793	4.06059067294575	0.000115973230501086	0.00399598602423111
SEC14L6	-1.41219886045884	0.799956804938272	-4.05878796419783	0.000116713339354611	0.0040138273181857
PLPP3	-20.6337884201979	17.4400004407407	-4.05773905359228	0.000117146060548214	0.00401889356061805
MRGPRF	-3.28543449229189	1.2117063074851	-4.05735269607419	0.000117305838075088	0.00401889356061805
ASAP3	15.6147226820074	10.1520480948696	4.05583941287942	0.000117933673084528	0.0040327508854946
GAP43	42.9711277711876	13.0520511037037	4.04972000058126	0.000120505603705304	0.00411016665082345
TGM2	-60.0521266245243	29.2131667518686	-4.04937332053434	0.000120652911932231	0.00411016665082345
TMC6	-23.3722104548538	17.7773022363569	-4.04616633488944	0.000122023825125888	0.00414903985432751
TBKBP1	-5.32773724672338	3.8186251653747	-4.04525584243323	0.000122415759902884	0.00415312050235753
HAUS4	48.8122426275532	50.6427497686537	4.04481979807858	0.000122603889656968	0.00415312050235753
ZBTB25	8.52067093747188	8.88872456790124	4.03831189105272	0.000125444930633709	0.00424140116590192
UBASH3B	9.89773075951417	4.97932021111111	4.02926337150663	0.000129500378370011	0.00436129538059022
FBXO43	5.99890990480219	5.45968183580783	4.02893677645831	0.000129649084396901	0.00436129538059022
REEP1	13.8555214363079	11.1350413039293	4.02879075220033	0.000129715625553971	0.00436129538059022
SEMA3A	-12.4768291174089	2.89975024567901	-4.01621292376416	0.000135571911667994	0.00454308750404206
TJP1	-14.1587976030483	16.4524105418235	-4.01609958548773	0.000135625819145869	0.00454308750404206
DLX1	-70.2218742419965	16.9939156269307	-4.01304977732637	0.000137084162810886	0.00457918098811939
GRM2	6.59783584379809	3.52226478641094	4.01278688476764	0.00013721057405553	0.00457918098811939
LINC00092	1.83469306678774	0.871681158338889	3.99862757157537	0.000144186868131225	0.00480312528433444
ADCYAP1R1	1.88762803263058	0.597742906317274	3.99674829787254	0.000145137991156272	0.0048259050282256
EFEMP2	-17.3489135888634	15.3967125228313	-3.99543309126312	0.000145807211705872	0.00483317596790617
THSD1	-2.89306879451192	1.56389469876543	-3.99526678064387	0.000145892046663465	0.00483317596790617
FAM184A	24.6032917669034	20.9442592250217	3.98198584457677	0.000152821733665014	0.00505168436992566
